"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NP_414662",158.331375436099,-0.500342527033752,0.30689479737767,-1.63033890215487,0.10302988990584,0.238950314321948
"NP_414663",122.71488701655,-0.449740246641958,0.366781725378454,-1.22617953819238,0.220131119594597,0.404639769232446
"NP_414664",34.8813141355719,-0.100979722094575,0.519759901484831,-0.194281478440526,0.845955487388762,0.914450306031175
"NP_414665",89.0580687456521,-1.3597473860073,0.413906356329242,-3.28515705355752,0.00101925539899091,0.00801721167256119
"NP_414666",174.867213378204,0.244493553574364,0.293098875627243,0.834167490581935,0.404186607741455,0.595214632256988
"NP_414667",59.7551335076825,-0.881061297700963,0.346314626821803,-2.544106513163,0.0109557671133909,0.04602095681698
"NP_414668",142.310449252005,0.0279252323852124,0.324423418612608,0.0860764999784364,0.93140560457792,0.96312011634143
"NP_414669",70.6123163632512,-0.30259408653253,0.218590779565711,-1.38429483226014,0.166268195749216,0.33596797096844
"NP_414670",90.728351091328,-0.287643219948123,0.308454204566276,-0.932531363456641,0.351061985901761,0.543921207998509
"NP_414671",36.6915239361254,-0.61147588254825,0.480618163839702,-1.27226960725561,0.203277343333564,0.384664719644553
"NP_414672",38.2715627864389,-0.354207746349325,0.292104120132897,-1.21260784061578,0.225279789770814,0.411345690736051
"NP_414673",150.806972945228,-0.436177581025522,0.22150951560948,-1.96911441851781,0.0489399534806144,0.141122783108195
"NP_414674",11.237704241114,-0.163511245195941,0.599253336652409,-0.272858297476255,0.78496214426344,0.878781469428604
"NP_414675",96.7248828604258,-1.15650409584705,0.243544473388057,-4.74863617210606,2.04792977797146e-06,6.84641239595013e-05
"NP_414676",69.990550415589,-0.410928904982042,0.236016149683368,-1.74110502833527,0.0816651701256959,0.20302731533063
"NP_414677",79.6662720685621,3.63690105285554,0.730482353656757,4.97876647484967,6.39907953124223e-07,2.8488560949907e-05
"NP_414678",3.74626964152455,2.86159140668627,0.889037015648901,3.21875395097877,0.00128748908999751,0.00955623671131724
"NP_414679",6.11964355458862,2.43483147402885,0.87283224136759,2.78957554342156,0.0052777182399053,0.0267925646944329
"NP_414680",15.8391786756614,2.49980423155036,0.704925751102817,3.5461950817367,0.0003908367582724,0.00388193417878288
"NP_414681",33.8481804051248,2.79574390825538,0.50913458413923,5.49116873092015,3.99282665234815e-08,4.00451297425747e-06
"NP_414682",8.75134057759347,3.84292075187499,0.79680634890283,4.82290428178256,1.41482875813889e-06,5.19444272630991e-05
"NP_414683",3.46297059600631,4.23245161042386,1.13196876419635,3.73901802266491,0.000184740483685922,0.00213986723638454
"NP_414684",6.25553960299404,-0.728568453365434,0.747092368598084,-0.975205321307979,0.329458423097069,0.524277490625056
"NP_414685",120.788694719182,-0.941751995122555,0.448535076657813,-2.09961727439439,0.0357625219548568,0.111744293524598
"NP_414686",11.3171015821591,-0.657424176879603,0.6858622104642,-0.958536812276987,0.337792137933783,0.531980571115938
"NP_414687",280.65513751345,-0.443128514802248,0.211918099940334,-2.09103665485398,0.0365247782933672,0.113436471557648
"NP_414688",114.398951294969,0.346623251975378,0.302418665455682,1.14617016596211,0.251724749660178,0.438598377374005
"NP_414689",11.9902650758118,-0.890897322557576,0.679863152987793,-1.31040683502607,0.190058242609127,0.367082899769249
"NP_414690",91.769362045224,-0.692010320093713,0.229522598042042,-3.0149986362866,0.00256980411119136,0.0157382710559806
"NP_414692",625.522896565133,0.0858094220119159,0.354953946712777,0.241748043109805,0.808975400409362,0.89015436084648
"NP_414693",58.8115108541079,-1.14702517833447,0.461959238625951,-2.48295754782645,0.0130296614618925,0.0523513238678021
"NP_414694",23.817720895804,0.22697306970636,0.478165769122524,0.474674442135152,0.635019037392291,0.780393987375104
"NP_414695",36.2442619690507,-0.019585786190603,0.402224701716019,-0.0486936433964494,0.961163441703104,0.979752913826593
"NP_414696",396.581884861817,-0.849526093497459,0.268979735362362,-3.1583274939021,0.00158677189860181,0.011077769180052
"NP_414697",47.2462016494779,-0.305330219061063,0.253373532004703,-1.20505964709603,0.228180276318523,0.414616569253984
"NP_414698",536.479869417602,0.503158405155443,0.353089724519795,1.42501571191216,0.154152659391781,0.318850973550806
"NP_414699",17.9182219442147,-0.741130761681253,0.374586101655881,-1.97853246130873,0.047868670304873,0.138616881896928
"NP_414700",31.7299248781055,-0.36519980312259,0.290697134727843,-1.25628965508896,0.209010971213773,0.392265227581486
"NP_414701",234.718390566071,-0.374625782950242,0.178245991725064,-2.10173468320165,0.0355765235941391,0.11140301122807
"NP_414702",58.0452563175256,0.56640986141085,0.358847193804149,1.57841518950259,0.114470257918716,0.25714620558004
"NP_414703",541.528567507342,1.25020348224108,0.565787176384573,2.20967094063529,0.0271280079361929,0.0928039672492721
"NP_414704",26.2746113886944,-1.24249630204976,0.425540951550007,-2.9198043044366,0.00350251253162141,0.0198379222176684
"NP_414705",305.930087994911,1.03947154949289,0.351576822971565,2.95659861963359,0.00311052741525245,0.0180912146131797
"NP_414706",7.11372672855745,0.444290838603436,0.637771131729909,0.696630525433675,0.486034047374664,0.663977409569641
"NP_414708",138.560352309251,-0.604561711799426,0.245748547709249,-2.46008254142237,0.0138905065124187,0.0551329756554687
"NP_414709",113.12679988951,-0.622753977819519,0.203605598375344,-3.05862895121126,0.00222352361345648,0.0141534506169242
"NP_414710",476.937687946402,0.325719575090392,0.267111109075445,1.21941605580468,0.222686319007295,0.40787801503697
"NP_414711",829.915540643356,-1.27044843335761,0.400532264572087,-3.17190035792722,0.00151444959480571,0.0107654190269198
"NP_414712",911.91486697335,-0.378885722802196,0.43452401477538,-0.8719557721063,0.383232505999922,0.576552146250554
"NP_414713",167.993031553451,-1.01114772314965,0.252155530223389,-4.01001604943526,6.07146208340077e-05,0.000904559858222608
"NP_414714",350.744571005212,-0.48713247230902,0.23078859511991,-2.11073026401466,0.0347955031458968,0.110230438317356
"NP_414715",57.1815513965697,0.106016919807533,0.306194809905647,0.346240094142031,0.729162285221817,0.843882723566595
"NP_414716",136.201483833091,-1.4352902176354,0.32116041600452,-4.46907572076132,7.85583191624364e-06,0.000189651380330447
"NP_414717",94.1692635090784,-0.956940066402777,0.271988074160374,-3.51831626940573,0.000434294432667015,0.00417247361478216
"NP_414718",187.543525319694,-0.175596419272068,0.252769343582778,-0.694690332233911,0.487249388022292,0.664533825388943
"NP_414719",623.859822025145,-0.542755068664901,0.209606440046161,-2.58940072902995,0.00961431391327188,0.04179075984289
"NP_414720",143.93994468282,-0.607675238759398,0.346288991042426,-1.75482113055378,0.0792899080422249,0.19892623665017
"NP_414721",230.680626877446,-0.214569694568494,0.321227480412958,-0.667968052710344,0.50415398555126,0.676151724914149
"NP_414722",106.461143577511,0.207898616503236,0.338053922350281,0.614986553203836,0.538563600777358,0.703262472656874
"NP_414723",215.012084349074,-0.740210613883836,0.265769460606805,-2.78516053798577,0.00535012272109758,0.0270932323019129
"NP_414724",52.4828827253907,-1.45016434837937,0.328110384431466,-4.41974535762452,9.88172709204713e-06,0.000227003697220658
"NP_414725",24.2662894863003,-1.16655940736574,0.431957683921469,-2.70063353607995,0.00692075481724304,0.0328615979312972
"NP_414726",135.55115606247,-0.906751685338786,0.272950006795355,-3.32204309494165,0.000893608910726735,0.0073785538974063
"NP_414727",105.403133693851,-1.21123381181606,0.284858875690694,-4.25204869912935,2.11823781657266e-05,0.000399550178979211
"NP_414728",66.2457551369279,-0.18895341102833,0.342080638163561,-0.552365114970303,0.58069822643104,0.735657620074738
"NP_414729",17.2748781084185,-0.0167518035544372,0.388800655428347,-0.0430858418589379,0.965633105378977,0.98041563686873
"NP_414730",30.8796118402369,-0.696610164713406,0.397610904337985,-1.75198958859855,0.0797755981905151,0.199640016059546
"NP_414731",27.8645882890162,0.0709992912432627,0.261101712362887,0.271921967116729,0.78568202012588,0.878965670503989
"NP_414732",35.2471457178106,-1.28861892483532,0.412355563885887,-3.125018885866,0.00177793644566491,0.0120047203030774
"NP_414733",8.14409061427068,-0.81028343844531,0.603537711211659,-1.34255643581673,0.179415644634662,0.35383325614268
"NP_414734",65.9408497557899,-0.966732103612319,0.331193009016715,-2.91893873751281,0.00351225240910536,0.0198440488163209
"NP_414735",8.34404831277791,0.0264912598986547,0.453287081138848,0.0584425654313763,0.953396110381465,0.975457777031248
"NP_414736",354.762826675067,-0.496246695372881,0.278685277857997,-1.78067065180867,0.0749662702983648,0.190755757095839
"NP_414737",21.3779347401909,-0.111165313024219,0.607832727248354,-0.182888001979527,0.85488589715352,0.920715245965237
"NP_414738",31.6573351355904,-0.909463026401444,0.536283617211676,-1.69586203496213,0.0899120109476022,0.217552073187786
"NP_414739",70.7158431936177,-0.253847638987277,0.414063666828234,-0.613064268429475,0.539833845293187,0.704250244874869
"NP_414740",12.2449835998938,-0.203170727442953,0.550951982215546,-0.368763039250611,0.712304356402055,0.831392425071033
"NP_414741",11.6117966715131,-0.247060661743374,0.699082392124043,-0.35340707265237,0.723783284282718,0.840258855158254
"NP_414742",109.183364989193,-0.381119685567972,0.258857269381857,-1.47231594645989,0.140935579075641,0.300428771984984
"NP_414743",27.9348275292365,0.426946759408584,0.410389514116863,1.04034519577663,0.298179553559541,0.490641986489329
"NP_414744",56.2560368592392,0.505807655486077,0.253869488702222,1.9923924614642,0.0463280138301659,0.135395019807848
"NP_414745",160.582654414498,-0.169098325709417,0.244156787406738,-0.69258089240713,0.48857260489562,0.666117556807291
"NP_414746",87.9773659780297,1.59721416831191,0.397824616891222,4.01487012240028,5.94785383014941e-05,0.000894968864249094
"NP_414747",438.270217235916,-0.159933935126333,0.583345319403958,-0.274166826760087,0.783956420099703,0.878396005697104
"NP_414748",78.0794139915998,1.12518299121486,0.346626914869666,3.24609239198269,0.00117000861319369,0.00892592841827911
"NP_414749",50.4231023836382,-0.154230645724399,0.26537630690221,-0.581177150005453,0.561121066163336,0.720365227618994
"NP_414750",25.810868411746,-0.568776084708704,0.425994024293759,-1.33517385754802,0.181819450943844,0.356281560971357
"NP_414751",83.4455391717109,0.593646322981815,0.455423382531265,1.30350426823125,0.192402660150566,0.370091061977549
"NP_414752",13.8045781858122,2.22611555087915,0.891132818704217,2.49807380466148,0.0124870193173402,0.0507377701906156
"NP_414754",40.8640383394177,-0.059084881880474,0.263414973604499,-0.224303429193764,0.822521208076676,0.898781766518055
"NP_414755",114.580431390368,0.101279468548283,0.376421221964419,0.26905886979416,0.787884380794575,0.879658043395953
"NP_414756",143.288329868097,0.254554515163986,0.337529935917999,0.754168706463501,0.450747925702058,0.632663696636446
"NP_414757",96.0093469267955,-0.510871645805633,0.190287122175806,-2.68474103746043,0.00725860228173895,0.0340723431307198
"NP_414758",28.8674909624832,-0.557610372519679,0.300375597417927,-1.85637707361377,0.0633998302246151,0.170148969946055
"NP_414759",169.219239875763,-0.245705876042108,0.333321679240044,-0.73714340034019,0.461035148731725,0.641331708925864
"NP_414760",93.5246541100865,2.24155936673893,0.495527566131815,4.52358157233709,6.08018705318421e-06,0.000159246682564927
