"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WP_008763503.1",38.6434438883344,1.14660954007577,0.90046381659047,1.27335437465695,0.2028923198372,0.516501801905421
"WP_008763504.1",110.672400897039,-0.947994044912028,0.611030671253258,-1.55146720043961,0.120789761737694,0.401293508892317
"WP_008763508.1",9.37645202429539,-0.0813711483029612,1.02699616973227,-0.0792321828465769,0.936847946839095,0.981572695114957
"WP_008763510.1",10.358318686966,-1.51333923229834,1.07775793994563,-1.40415502981558,0.160272689767462,0.45654865511931
"WP_008763511.1",25.3409195118376,-1.54969476549338,0.730021565597862,-2.12280682999308,0.0337700422801181,0.201715077289695
"WP_008763512.1",46.7912281124277,0.118138249369264,0.704710173771017,0.167640902269208,0.866865791176219,0.957419061013156
"WP_008763514.1",80.4578772272619,-1.67334187799377,0.796594023595815,-2.10062067807178,0.0356742773896166,0.208687220823057
"WP_008763517.1",0.0101084392189519,-1.99828048089201,3.92218232740945,-0.509481792044035,0.610414557834076,NA
"WP_008763518.1",14.8252951031186,-0.590407915832317,0.952609524163564,-0.619779564298103,0.535402924649452,0.80158256987569
"WP_008763519.1",32.6534423054669,0.217023841439367,0.736406898014097,0.294706421170992,0.768218157542953,0.915193055696933
"WP_008763520.1",22.737176668808,0.334684157470626,0.834547442506931,0.401036706152085,0.688393099374795,0.877291476572194
"WP_008763526.1",1.42159033245636,0.144659217179473,1.81036911525676,0.0799059241346791,0.936312078120485,NA
"WP_008763527.1",8.00229619337667,2.08823062973288,1.15178278045662,1.8130420641512,0.0698253337902673,0.307248836103514
"WP_008763528.1",119.580472904017,1.39638487907927,0.885487119453886,1.57696803081729,0.114802881264,0.394362323684869
"WP_008763529.1",35.0709028269911,0.139379061742254,0.794574062009428,0.175413556024938,0.860754689562561,0.954307820766452
"WP_008763530.1",30.7939571225628,-0.38207792357934,0.742086824681433,-0.514869568993306,0.606644167054001,0.843480492692533
"WP_008763532.1",3.33997127568998,-0.0895448792387394,1.38024026921641,-0.0648762981604467,0.948272492156666,NA
"WP_008763533.1",2.28066043740196,-0.389171630152321,1.5303890024218,-0.254295887866724,0.799266976419258,NA
"WP_008763535.1",9.29918761092067,-1.14861047330155,0.944121213799545,-1.21659216688825,0.223759424509899,0.545796720503221
"WP_008763536.1",143.60310740415,-0.0394645518957913,0.564972771242181,-0.0698521307655628,0.944311354123309,0.983590017573743
"WP_008763539.1",1.20612472072592,1.89670944265777,1.95741833543589,0.968985223199821,0.332552561949508,NA
"WP_008763540.1",0.779533992753796,0.49368329808268,2.26344402863047,0.218111555593177,0.827342194086262,NA
"WP_008763543.1",61.1251304912408,0.361374724446144,0.701648962263364,0.515036355616389,0.606527615271508,0.843480492692533
"WP_008763544.1",31.9205399362914,0.348043357843297,0.804975891360414,0.432364946054598,0.665476191131319,0.873136107657352
"WP_008763546.1",34.8517373469072,0.664745589905306,0.818228843582956,0.812420137860748,0.416550594855918,0.725644662235475
"WP_008763547.1",48.7029196882634,0.985246700001479,0.801168235088533,1.22976256028499,0.218786032084215,0.53942394463657
"WP_008763548.1",105.161537046555,0.402505705178282,0.614045630441505,0.655498036666879,0.512147150062647,0.78543689451111
"WP_008763564.1",72.1621425042399,-1.82001307761369,0.794821804071198,-2.28983788352472,0.0220307161754778,0.152047143274324
"WP_008763566.1",44.5608428285005,0.479195780884209,0.725256126772342,0.660726277510826,0.508787868740642,0.784020455181724
"WP_008763574.1",21.3281990006858,-0.244423065085462,0.818023046316892,-0.298797284729281,0.7650947228262,0.91496797038063
"WP_008763578.1",17.7581311451631,-1.35883565767973,0.838506715492324,-1.62054236725093,0.105115821007434,0.379490477731109
"WP_008763580.1",10.6628462638886,0.00216010741972334,0.971614782738077,0.00222321382722894,0.998226133473166,0.998570824817598
"WP_008763583.1",10.1281129365372,1.7012233237824,1.02208488015029,1.66446383937531,0.0960197716008214,0.363362652155081
"WP_008763586.1",21.7809441943336,2.01616428877639,0.986411293072406,2.04393877375083,0.0409595960656241,0.225161195070423
"WP_008763594.1",157.662947548954,0.607719944788938,0.695620456112245,0.873637253546893,0.382315831693169,0.698341087273083
"WP_008763595.1",54.4294797176211,1.08919564993875,0.869484640703359,1.25269107578216,0.210318155009688,0.525224894745693
"WP_008763602.1",30.5966433746964,-0.228849159223335,0.776796452856919,-0.294606339127411,0.768294619073159,0.915193055696933
"WP_008763604.1",37.0015629465807,-0.476863796071762,0.725539192619891,-0.657254357755405,0.511017378959293,0.785077306977862
"WP_008763608.1",5.80882572573765,0.540202345878693,1.14587247734069,0.471433214917928,0.637331401383527,0.859968494329
"WP_008763609.1",99.9411999275912,-0.959437863577062,0.723834264374108,-1.3254938468638,0.185007408919059,0.493478315402294
"WP_008763619.1",38.0980014080847,0.332478015221755,0.918741597607964,0.361884142491638,0.717438610426714,0.892906303075851
"WP_008763621.1",27.4131431532334,1.48024672222307,0.980033424198776,1.51040432466193,0.130940285801679,0.42008195788202
"WP_008763623.1",123.787945765941,-0.180335116108137,0.602741967692853,-0.299191238994715,0.76479413358604,0.91496797038063
"WP_008763624.1",0,NA,NA,NA,NA,NA
"WP_008763625.1",0,NA,NA,NA,NA,NA
"WP_008763632.1",1.21727132918617,-0.566620833726344,1.89160518777705,-0.299544977666411,0.76452425924815,NA
"WP_008763633.1",8.55499727253113,-0.227374083566298,1.06894514904076,-0.212708840832794,0.831554070580422,0.940068488290753
"WP_008763636.1",2375.95963527389,1.69647805196828,1.51946803075906,1.11649473212068,0.264210423846036,0.596584253999974
"WP_008763637.1",1672.16265415193,1.59044735663214,1.46685833308168,1.08425423284797,0.278252091627628,0.601695971243766
"WP_008763641.1",30.2564346068467,0.60960821561409,0.786091430133554,0.775492763622318,0.438048539818223,0.739747965193325
"WP_008763658.1",216.30547403474,-1.20118663830517,0.602442704091599,-1.99386037899885,0.0461673149212711,0.245268351606348
"WP_008763662.1",3.13183732189671,-0.148295263799329,1.36061279493313,-0.108991525253603,0.913209212158427,NA
"WP_008763665.1",188.473643340006,0.209607149925555,0.561738596122898,0.373140018101403,0.709044235872542,0.887888209948609
"WP_008763669.1",124.579010256044,1.33497233181094,0.627320406538998,2.12805500649364,0.0333325231844743,0.199513057159963
"WP_008763678.1",7.28246078525404,0.437928534136544,1.0872442205112,0.402787640416834,0.687104454278082,0.877291476572194
"WP_008763680.1",31.9967344292066,0.778256339756764,0.764668082616781,1.01777013772235,0.308787206638757,0.632642530150268
"WP_008763683.1",14.7690798414571,0.165223194151604,0.879371642202605,0.187887789669635,0.850964614706425,0.949631929431631
"WP_008763685.1",333.528548121812,0.648393709781254,0.620450170795128,1.04503752323948,0.296005627423936,0.621397320758799
"WP_008763705.1",40.7325214785617,0.530831338622896,0.724827921141631,0.732354981285511,0.463951928902898,0.757183555451561
"WP_008763706.1",146.524892842535,0.365666907029635,0.607582461597136,0.60183914142027,0.547281217870572,0.807283007505206
"WP_008763710.1",48.5429770784238,1.19633838111652,0.906870287679845,1.31919459416545,0.187104065084152,0.496220217302538
"WP_008763712.1",52.5690357426314,1.30938831973424,0.839561500642036,1.5596097709732,0.11885212607429,0.398512279209744
"WP_008763714.1",87.9698744052333,1.01847566861498,0.754875926119465,1.34919611736804,0.177273981559763,0.484036498189098
"WP_008763716.1",58.6182576507823,1.11372958868398,0.785801829394645,1.4173161056929,0.156390528412936,0.451258327502266
"WP_008763719.1",4.64678058396159,0.818724090341297,1.28849237517326,0.635412444898018,0.525159453621866,0.794616714637334
"WP_008763720.1",45.5447745414116,0.625264260169779,0.816917454111064,0.765394663834384,0.444036569532742,0.744860418029156
"WP_008763721.1",24.7323311300462,0.574144120289669,0.87499537865019,0.656168174482671,0.511715923554951,0.785191223802274
"WP_008763722.1",291.850417766692,-1.52342885220389,0.722744372634362,-2.10783910589449,0.035044908959162,0.206772100315056
"WP_008763724.1",20.8626189164084,2.02573783525249,1.10510670824452,1.83306989283452,0.0667921777656734,0.29906791188123
"WP_008763738.1",24.8222156506331,3.74198053929676,1.111643482348,3.36616963866238,0.000762198192358522,0.0179519362866881
"WP_008763744.1",24.519398643822,0.0259915401775771,0.838396536215863,0.0310014880248564,0.975268352972248,0.991305262052712
"WP_008763745.1",95.1319676139584,0.626579194097079,0.659326379309374,0.95033236005725,0.34194340111313,0.670505528798688
"WP_008763746.1",173.791106056862,0.292979930875278,0.601613133384938,0.486990583511441,0.626265004075198,0.854587713992393
"WP_008763753.1",4.07027671499051,1.25949207898916,1.25186459042039,1.00609290224129,0.314370882657867,NA
"WP_008763756.1",30.0816310757206,0.599628319039257,0.822002087749146,0.729472987935096,0.46571238522613,0.757782656492375
"WP_008763759.1",54.2797107840832,2.84904445795065,0.900891129928695,3.16247364781597,0.00156434893449771,0.032333134547186
"WP_008763772.1",202.923983639893,0.537695740221311,0.962423157308489,0.5586895287568,0.57637362690585,0.824674730492816
"WP_008763773.1",2.26320586175744,0.352449469861813,1.57849584852035,0.223281847837733,0.823316153997564,NA
"WP_008763774.1",2.04728540165016,0.442864892886293,1.50201026088761,0.294848114169728,0.76810990957832,NA
"WP_008763800.1",0.521164210634241,-0.670280969771112,2.64727500731113,-0.253196576827099,0.800116311648265,NA
"WP_008763832.1",13.6698422130299,-0.0522294530602004,0.924312137938773,-0.0565062936170812,0.95493848195638,0.985104989518417
"WP_008763834.1",246.173160155498,0.331606318056933,0.664683380498768,0.498893650399534,0.617854307465572,0.849323365364429
"WP_008763837.1",13.640096674243,0.704843167807537,0.962188719615269,0.732541499851889,0.463838122450461,0.757183555451561
"WP_008763908.1",12.4211393193408,-2.02777213351523,0.923597712156027,-2.19551446135747,0.0281267146957309,0.177962314461805
"WP_008763940.1",46.900502779903,0.959699721386735,0.843081886559931,1.13832325979941,0.25498552495407,0.583025308438786
"WP_008763942.1",7.9091799567617,0.299844402131374,1.18031227263377,0.254038197418974,0.799466048555284,0.92623907312271
"WP_008763943.1",58.2960795807279,-0.1224269509502,0.739578414599213,-0.165536133198999,0.868522011936662,0.958077669901926
"WP_008763944.1",293.751593524472,1.55253385803031,0.663864395448791,2.33863100457549,0.0193545387557557,0.140879645164382
"WP_008763945.1",10.3085960968301,2.97463257252295,1.18568439211723,2.50878951624831,0.0121145647273684,0.105393075120679
"WP_008763946.1",21.1521749547179,-0.106061241623775,1.00186353536171,-0.105863960390057,0.915690288779596,0.974683938628376
"WP_008763947.1",30.0498131245811,1.49267241221931,1.03521564356709,1.44189514667296,0.149331955572444,0.443261205706735
"WP_008763948.1",26.3515492938293,1.93352827376175,1.02702908983301,1.88264216944054,0.0597488775078362,0.282851074376683
"WP_008763951.1",253.201545217184,-0.669384510501191,0.850368510574783,-0.787169917720424,0.431182404563422,0.736760900723427
"WP_008763952.1",12.6042094502843,1.34328410508086,1.02700615079577,1.30796111010632,0.190886500308378,0.500450851939702
"WP_008763953.1",3.03383509684668,0.775376163741988,1.40502275988498,0.551860215990711,0.581044127501667,NA
"WP_008763955.1",22.9281705977078,1.09213689420261,0.860869378485175,1.26864414218611,0.204568013023955,0.51803630570839
"WP_008763956.1",24.4854285600752,2.51788744422765,1.0300870823082,2.44434425736668,0.0145115720467012,0.119093553029159
"WP_008763957.1",13.5935568335334,2.58270897192217,1.18235182132969,2.18438279142465,0.0289341316641783,0.181685443861706
"WP_008763958.1",3.16567010550493,0.188416339792291,1.49449517136322,0.126073568789402,0.899673689555561,NA
"WP_008763960.1",0.592968181543094,-0.692489562038896,2.46979936507045,-0.280382921719288,0.77918373828257,NA
"WP_008763961.1",75.39115663706,0.254532305673012,0.68219952833869,0.373105367417735,0.709070024041816,0.887888209948609
"WP_008763962.1",147.036160216802,-0.417757096501367,0.736152916530034,-0.567486845627845,0.570383461258036,0.824140093398768
"WP_008763963.1",10.0083905915042,0.844013249430737,1.04613158420052,0.806794539212537,0.41978486580969,0.727566138611604
"WP_008763964.1",10.7358150913401,0.765445109470275,1.08540064404465,0.705218956401122,0.480673986142277,0.764775344971474
"WP_008763965.1",4.05973048303008,1.70098649843067,1.28791720280144,1.3207265923079,0.186592543964645,NA
"WP_008763966.1",3.19274171233925,2.40635858135156,1.43547896214046,1.6763454183706,0.0936705534221522,NA
"WP_008763967.1",1.47522104468865,1.61346417548502,1.8885727066958,0.85432992320846,0.392922211863972,NA
"WP_008763968.1",1.12234435552782,1.77234541641371,1.98062213322441,0.894842780297705,0.370871137879697,NA
"WP_008763969.1",6.57680883698821,2.0838504915819,1.10254340790659,1.89003940945829,0.058752689570192,0.281378727208762
"WP_008763970.1",6.62958465523107,1.06277585828306,1.2745252442159,0.83386018684697,0.404359774616942,0.714387220745286
"WP_008763971.1",19.4396368529312,1.35739436354867,0.896757597899544,1.51366920863348,0.13010975822715,0.418766524063425
"WP_008763973.1",3.28863251780457,2.59025162817491,1.45784633480857,1.77676588151181,0.0756067676097744,NA
"WP_008763974.1",3.27377852735399,1.85486423933317,1.45721458425507,1.27288338956708,0.203059424317326,NA
"WP_008763976.1",7.14931523729037,3.15660972438847,1.21008750416942,2.60857972131123,0.0090918831025568,0.0911390496474292
"WP_008763977.1",9.83082618277698,2.32306145999385,1.08817168743896,2.13482990488499,0.03277490660068,0.196989428261763
"WP_008763987.1",2.07237877175544,-0.127961380786978,1.57510691324628,-0.0812398064606617,0.935251243143067,NA
"WP_008763991.1",6.03683369999072,1.51459776956783,1.10627385694724,1.36909840186169,0.170968517820542,0.473514145436051
"WP_008763992.1",3.06428000528953,1.37396107189124,1.52601788550107,0.900357122249647,0.367930231310178,NA
"WP_008764000.1",8.33760286211034,-0.0911393544623071,1.11610115829439,-0.0816586863878762,0.934918132079306,0.980496728793576
"WP_008764002.1",4.02229796966258,1.29499372566229,1.36052225258407,0.951835755132036,0.341180285603381,NA
"WP_008764003.1",3.02014191557929,0.386781999373379,1.67599694173986,0.230777270376077,0.817487840242056,NA
"WP_008764012.1",0.874703065488186,-0.245970262363448,2.01784808093807,-0.121897314613051,0.902980342397154,NA
"WP_008764014.1",53.3114959443429,-0.189685202002894,0.662789380712324,-0.286192276947818,0.774730858582059,0.916882083889213
"WP_008764015.1",20.5451128757014,1.75259277932737,0.967621638117211,1.81123768866677,0.0701040665048059,0.307248836103514
"WP_008764016.1",18.6306303841151,-0.107655621206115,0.867550627638091,-0.124091456770895,0.901242862386021,0.971991966654963
"WP_008764017.1",39.9067767997935,0.819345005941394,0.793079064992135,1.03311894375817,0.301548239119169,0.627831713658638
"WP_008764018.1",22.3849969818822,0.977161241376977,0.994397049210777,0.982667076649634,0.325771319573546,0.654578366579831
"WP_008764019.1",6.0990289388507,0.489111831587234,1.29821924597732,0.37675595482258,0.706354975703795,0.887295549479655
"WP_008764020.1",4.17677634019078,0.979271893573488,1.30121384917795,0.752583362213787,0.45170031867135,NA
"WP_008764022.1",11.0813630171326,2.42304632690502,1.02144748308516,2.37216926668271,0.0176839872527185,0.132721531272346
"WP_008764026.1",29.7502408317369,3.19971656413829,1.14420016765064,2.79646573615541,0.0051664888894614,0.065935322963743
"WP_008764054.1",6.30776255764812,1.66683184141706,1.18427230972267,1.40747345668108,0.159287042681071,0.45654865511931
"WP_008764069.1",32.3796110944328,1.96934569617909,0.920265490628599,2.13997560077354,0.0323567386219293,0.194880398727088
"WP_008764070.1",1.78201601790174,1.34328939714903,1.6935763845626,0.79316729342324,0.427680360337778,NA
"WP_008764076.1",19.2303464826097,2.9154099144135,0.999126547302766,2.91795861323465,0.00352331110404527,0.0524364765339297
"WP_008764082.1",26.6396629892577,1.25185187771558,0.78679034001098,1.59108699491419,0.111589998901302,0.390684592051024
"WP_008764090.1",4.3665124264838,4.08452635512057,1.45007713241602,2.8167648905098,0.00485100220931962,0.0635898343909455
"WP_008764091.1",9.38712837543392,2.90786222508786,1.1307725672759,2.57157125070082,0.0101238181051385,0.0980442067862352
"WP_008764092.1",7.73069027007141,1.41677319152601,1.29934233035509,1.09037715344718,0.275547041540695,0.600432414889027
"WP_008764093.1",13.7125432190809,0.250794139034072,0.957212282925188,0.262004722993795,0.793317800932153,0.923027445374264
"WP_008764094.1",50.8133669030483,-0.158513791003246,0.669647356838045,-0.236712337299023,0.81287996316452,0.932278379454944
"WP_008764097.1",13.3037294577308,0.406505449777522,0.953470914719208,0.426342789803122,0.669858082363506,0.87457100611912
"WP_008764101.1",37.8513674325322,-0.97384851241445,0.75177839402993,-1.29539305751274,0.195184671756556,0.508056663917193
"WP_008764104.1",0.111333326025954,-1.77605741364801,3.91553156861443,-0.453592924108767,0.65012184732012,NA
"WP_008764105.1",1.82357285042746,-0.136843996796328,1.5908098210035,-0.0860215941525963,0.931449251199798,NA
"WP_008764107.1",84.4140260562073,0.929170676328975,0.76132767346258,1.22046092466734,0.222290193786326,0.544357304648341
"WP_008764108.1",10.7832671271769,1.81498353762477,1.12735593764985,1.60994720213067,0.107409383064275,0.384154299675561
"WP_008764109.1",44.9134715960421,-0.889774772220452,0.725813484992037,-1.22590002888995,0.220236297941166,0.541475455311492
"WP_008764110.1",341.32067323857,0.491857688630811,0.561931495202945,0.875298310967911,0.38141161290957,0.697683083191527
"WP_008764111.1",168.837791720149,0.622608366685835,0.61732275050007,1.00856216003943,0.313184662525419,0.63804217112246
"WP_008764112.1",295.892729231303,-0.139389774843315,0.539027074893683,-0.258595126916043,0.795947643547506,0.924098437074557
"WP_008764125.1",87.8448048039002,1.25740213681243,0.875431848264769,1.43632212982059,0.150910699786139,0.445201932057478
"WP_008764127.1",11.2117150680216,2.95118802229131,1.22972068827742,2.39988482785087,0.0164002310145443,0.127461263370001
"WP_008764128.1",8.83378061605688,3.54702731861867,1.18750938591188,2.98694676496804,0.0028177878473309,0.0463300884290114
"WP_008764129.1",2.67725271053302,2.11907908771819,1.71865308686324,1.23298826500569,0.217580142411433,NA
"WP_008764130.1",11.0676818190181,3.98463144703744,1.22836176715107,3.24385824566892,0.00117922416703073,0.0254941224767763
"WP_008764132.1",5.23872935082321,3.96910433376555,1.51569787078901,2.61866458366099,0.00882746970442027,0.0891051558665698
"WP_008764133.1",3.62957913426246,1.91250250945328,1.36881514525562,1.39719560824711,0.162354757030799,NA
"WP_008764135.1",7.42926216666995,1.84615074227424,1.11258743976886,1.65933092203321,0.0970491275450124,0.36496018925777
"WP_008764140.1",7.47532262617222,-0.445476970549114,1.16948316854322,-0.380917812698431,0.703264234554405,0.884653272906692
"WP_008764142.1",205.423310168686,0.991737087873458,0.578517050194421,1.71427460528634,0.0864783047515279,0.339468358895903
"WP_008764143.1",2.94756775292725,-0.303798965073429,1.34791597180204,-0.22538420155915,0.821680400821735,NA
"WP_008764144.1",11.8427778156508,0.696668587563133,1.06017451300234,0.657126330636091,0.511099689665256,0.785077306977862
"WP_008764145.1",8.2404431288166,1.36695151281989,1.12596560941966,1.21402598923465,0.224737799945225,0.547573933087734
"WP_008764146.1",19.359021141373,0.284329343404902,0.93705431571999,0.303428882013564,0.761563037860344,0.914397340330437
"WP_008764147.1",12.1725368960654,-0.443998262857193,0.926938573206239,-0.478994267464157,0.63194270682036,0.858292555864315
"WP_008764148.1",18.8691109456415,1.06149554727202,0.959090578085293,1.10677299050437,0.268392088608977,0.597641722290703
"WP_008764149.1",53.1803080678902,2.34357830005182,0.931576191106887,2.51571296306662,0.0118791885168989,0.105063192456024
"WP_008764150.1",34.6717260509427,1.69633344093561,0.908999552002677,1.86615432009654,0.0620197779695807,0.287264028002285
"WP_008764152.1",20.0738983401292,0.607570065224313,0.880986319629321,0.689647559430833,0.490415851239827,0.77375151337741
"WP_008764153.1",0,NA,NA,NA,NA,NA
"WP_008764154.1",36.7051010789787,-0.604296766963327,0.817387726118728,-0.739302472564349,0.45972334824542,0.754738149892963
"WP_008764156.1",0.93621567976742,0.0152841568501125,2.02596578055721,0.00754413376414922,0.993980709241948,NA
"WP_008764161.1",38.1449758735126,-0.127306530258812,0.956468472731094,-0.133100602778157,0.894113818441231,0.967955056810257
"WP_008764168.1",31.2085058375738,0.0124386894822188,0.751822944251912,0.0165447058743274,0.986799836830084,0.995067264481925
"WP_008764174.1",0,NA,NA,NA,NA,NA
"WP_008764184.1",15.5282042713668,1.01421634760758,0.93359258279311,1.0863586175602,0.277320362565042,0.600919667251725
"WP_008764196.1",5.42268844337825,2.89605521162336,1.28041083705612,2.26181716665401,0.0237087017804673,0.157894503581641
"WP_008764197.1",8.46639047215265,2.96596326678959,1.21522678127842,2.44066647681133,0.0146601871777561,0.11997333970045
"WP_008764200.1",4.29342878414101,1.18952397116287,1.30092730845507,0.914366208958666,0.360524451312736,0.68130419794716
"WP_008764202.1",7.3909414485631,1.60158777172349,1.37298291048357,1.16650233553118,0.243411404859669,0.569271427054139
"WP_008764203.1",2.07403857370708,1.13891623053646,1.62293788199304,0.701762059517531,0.482827563357725,NA
"WP_008764211.1",92.9960180089882,1.76084087958282,0.685747403188385,2.56776893561067,0.0102355358129213,0.0985127815615718
"WP_008764219.1",10.3988053316198,-0.269917852510257,0.981898375050673,-0.274893878397881,0.783397770371002,0.919801934073133
"WP_008764220.1",22.1463219489366,0.379126417569087,0.856344469260551,0.442726532579186,0.657963548707742,0.867783995961916
"WP_008764221.1",24.1656322387213,-0.661232605694821,1.07526797422485,-0.614946805396576,0.538589850917173,0.802620780919265
"WP_008764222.1",5.17457344010838,1.56705326703076,1.19471244745564,1.3116572698042,0.18963580035312,0.498978123181643
"WP_008764235.1",29.9885335127271,1.3361475875498,0.950755392833095,1.40535367731999,0.159916134081622,0.45654865511931
"WP_008764236.1",20.7430904871996,-0.356930535142301,0.84879932992455,-0.42051227252268,0.674111265906905,0.876224503802808
"WP_008764237.1",19.558357824494,1.11266792971822,0.928110921376756,1.19885231828508,0.230585374987641,0.554822119052489
"WP_008764238.1",46.9994932984452,-0.273011204462919,0.820484531146389,-0.33274387767124,0.739327625409579,0.901824055078547
"WP_008764239.1",46.8509660965204,-4.16555771186282,0.769096834800642,-5.41616806021906,6.08898718727812e-08,1.25998542011034e-05
"WP_008764240.1",33.946296227329,1.025936748598,0.780231408767568,1.31491341808265,0.188539002647506,0.497447623560861
"WP_008764242.1",23.9314351008467,0.688147971204487,0.851965515548178,0.807718104366834,0.419252879051146,0.727566138611604
"WP_008764266.1",0,NA,NA,NA,NA,NA
"WP_008764269.1",0,NA,NA,NA,NA,NA
"WP_008764270.1",0,NA,NA,NA,NA,NA
"WP_008764272.1",0,NA,NA,NA,NA,NA
"WP_008764277.1",0,NA,NA,NA,NA,NA
"WP_008764279.1",0,NA,NA,NA,NA,NA
"WP_008764280.1",7.1661009818032,2.40918090343964,1.26900562021121,1.89847930148542,0.057632971879385,0.278735758822334
"WP_008764281.1",7.92133693975025,2.89856739713428,1.2481490921683,2.32229259735217,0.0202171858813912,0.144973236382154
"WP_008764283.1",330.519730679466,-0.371549688898572,0.684872256642275,-0.542509475738102,0.587467581498606,0.830386815707389
"WP_008764285.1",154.648259278017,0.50413353919186,0.673409472621797,0.748628523488255,0.454081135288148,0.751187626029558
"WP_008764292.1",11.6360005052461,0.390511169460574,1.03773945865479,0.376309454366117,0.706686851444556,0.887295549479655
"WP_008764293.1",13.1491145169032,-0.988921874029412,0.891538406627054,-1.10923081572087,0.267330622051591,0.597264642596518
"WP_008764295.1",1.72129454669019,1.08303368566463,1.8112785787896,0.59793877007499,0.549880789379847,NA
"WP_008764296.1",114.268484431029,-0.863066955674985,0.618506602484209,-1.39540459585801,0.1628938662084,0.461745137383302
"WP_008764298.1",48.659183253895,1.57447238435362,1.01562889121164,1.55024379276498,0.121083012406823,0.401806972442803
"WP_008764299.1",52.8791841732699,0.996834404306525,0.923558395729395,1.07934095874821,0.280435760304924,0.604031522381685
"WP_008764300.1",17.4075266355789,0.878758352633113,1.01644909725234,0.86453749135945,0.387292694094464,0.700366376274446
"WP_008764305.1",43.9247069923189,-1.05184774010037,0.818424446417964,-1.28521055878039,0.198718714885018,0.512634120233211
"WP_008764306.1",5.51772412062732,1.63030821771107,1.25825027439978,1.29569470468725,0.19508068643877,0.508056663917193
"WP_008764307.1",4.51326018374313,1.71521702702679,1.25625980737835,1.36533622818533,0.172147397381218,0.475869284554759
"WP_008764308.1",9.14021864462207,0.12292242105705,1.09560055360601,0.112196384578731,0.910667695759642,0.97430256524515
"WP_008764309.1",4.03917658873725,-0.71144465643126,1.48780415262837,-0.478184346491046,0.632519002834862,NA
"WP_008764311.1",0.435375943354681,-0.731120780173903,2.55079125470579,-0.28662509283153,0.774399398926495,NA
"WP_008764312.1",4.40242210408766,0.946391044741335,1.41293164603417,0.669806672812287,0.502981039281062,0.778770821633025
"WP_008764313.1",1.01669475032908,-0.362758536463475,2.12339586875928,-0.170838863257014,0.864350469798219,NA
"WP_008764314.1",7.93304678261679,-2.64217433673122,1.15961756225951,-2.27848768656363,0.0226975373108385,0.153174094951588
"WP_008764315.1",1.43131568868624,-0.0862034902943365,2.01315206211544,-0.04282015845527,0.965844894602716,NA
"WP_008764316.1",4.15531687577869,0.820640283194985,1.53921841641279,0.533153888002145,0.59392705866118,NA
"WP_008764317.1",1.60258116816109,0.606133311754774,1.83961284353222,0.329489606405956,0.741785648671861,NA
"WP_008764318.1",1.1955552340925,-0.442756747712528,1.83667543131211,-0.241064229511811,0.809505336031028,NA
"WP_008764319.1",3.39204612179435,0.395156450899158,1.34870661366279,0.29298918452398,0.769530418627062,NA
"WP_008764320.1",4.13934275340643,1.39292493988291,1.28582622574775,1.08329174813096,0.278678946848371,NA
"WP_008764324.1",30.3471248586097,0.408444837864261,0.835112302511187,0.489089714803703,0.62477818274951,0.853586437663245
"WP_008764325.1",76.6661106924515,0.98743340932192,0.70536308728781,1.39989379529158,0.161545124355638,0.45972124288633
"WP_008764326.1",27.4465736055263,0.496855587010054,0.795073428503433,0.624917861920359,0.532024968504649,0.80066303052362
"WP_008764329.1",12.792316286838,1.89935325448471,1.1016023838206,1.72417315211077,0.0846765893353296,0.336038464800616
"WP_008764345.1",1.92314664658802,1.87265125447186,1.71343609724884,1.09292156122931,0.274428240666487,NA
"WP_008764349.1",93.0730536870711,-0.575057952320052,0.618469682313581,-0.929807828524215,0.352470592295064,0.677126860662335
"WP_008764352.1",15.6843838715396,-0.626155267190264,0.920123212263238,-0.680512412734488,0.496180064965869,0.774896845394136
"WP_008764355.1",39.4219734287803,-2.35904099763631,0.731922939292208,-3.22307290972131,0.00126823268195377,0.0272153339231117
"WP_008764375.1",0.316558172426665,-0.955338627472466,3.06940161131916,-0.311245887129734,0.755613701296077,NA
"WP_008764376.1",0.975702710982926,-0.00681207992295431,1.91813615594144,-0.00355140582791991,0.997166394077227,NA
"WP_008764380.1",1.46060234437373,1.18282233296948,1.83140977133511,0.645853457529166,0.518374263910821,NA
"WP_008764381.1",2.62619159372278,2.62026372399272,1.70201957426908,1.53950269644694,0.123681620113001,NA
"WP_008764384.1",1.09298296609442,1.13042514838385,2.15758394639671,0.523931015649114,0.600326521501442,NA
"WP_008764385.1",4.7117914817115,1.05516316237365,1.40446949949366,0.751289481725349,0.452478457956768,0.750332050773186
"WP_008764386.1",4.86435391657188,0.0890333514817998,1.47622986358817,0.0603113063065888,0.951907697209173,0.984315690318505
"WP_008764387.1",1.24813823888932,-0.600552039583558,2.04405359720517,-0.293804448378796,0.768907335721184,NA
"WP_008764388.1",1.23535593825681,-0.270749618271678,1.92637935572371,-0.140548442583347,0.888226680650711,NA
"WP_008764390.1",1.78437560872782,2.50313697723918,1.80270555344103,1.38854455319181,0.164971287870032,NA
"WP_008764392.1",2.82065248436607,1.2283944081017,1.47705791376434,0.831649454401612,0.405606838847154,NA
"WP_008764403.1",11.8766791575418,0.754498816949593,0.987341481694971,0.764172103510067,0.444764688444153,0.745010836846461
"WP_008764404.1",79.8142311595499,1.0327265357137,0.707796767104079,1.45907212876806,0.144545256410174,0.434836560561031
